in s,C3 in V
4.788887E-02,-8.789E-04
4.788907E-02,-8.789E-04
4.788927E-02,-1.855E-03
4.788947E-02,-1.074E-03
4.788967E-02,-1.855E-03
4.788988E-02,-6.836E-04
4.789008E-02,-1.270E-03
4.789028E-02,-2.930E-04
4.789048E-02,6.836E-04
4.789068E-02,-1.074E-03
4.789088E-02,-1.270E-03
4.789108E-02,9.766E-05
4.789129E-02,-4.883E-04
4.789149E-02,-1.074E-03
4.789169E-02,-1.465E-03
4.789189E-02,-9.766E-05
4.789209E-02,-8.789E-04
4.789229E-02,-4.883E-04
4.789250E-02,-9.766E-05
4.789270E-02,-1.074E-03
4.789290E-02,-9.766E-05
4.789310E-02,9.766E-05
4.789330E-02,9.766E-05
4.789350E-02,4.883E-04
4.789371E-02,-9.766E-05
4.789391E-02,-9.766E-05
4.789411E-02,9.766E-05
4.789431E-02,-2.930E-04
4.789451E-02,-9.766E-05
4.789471E-02,9.766E-05
4.789492E-02,-9.766E-05
4.789512E-02,9.766E-05
4.789532E-02,4.883E-04
4.789552E-02,9.766E-05
4.789572E-02,6.836E-04
4.789592E-02,2.930E-04
4.789612E-02,6.836E-04
4.789633E-02,6.836E-04
4.789653E-02,2.930E-04
4.789673E-02,-4.883E-04
4.789693E-02,9.766E-05
4.789713E-02,6.836E-04
4.789733E-02,-1.074E-03
4.789754E-02,-6.836E-04
4.789774E-02,-8.789E-04
4.789794E-02,-9.766E-05
4.789814E-02,-9.766E-05
4.789834E-02,-2.930E-04
4.789854E-02,-8.789E-04
4.789875E-02,-6.836E-04
4.789895E-02,1.270E-03
4.789915E-02,2.930E-04
4.789935E-02,1.074E-03
4.789955E-02,8.789E-04
4.789975E-02,1.270E-03
4.789996E-02,4.883E-04
4.790016E-02,9.766E-05
4.790036E-02,6.836E-04
4.790056E-02,1.270E-03
4.790076E-02,1.074E-03
4.790096E-02,1.855E-03
4.790116E-02,1.465E-03
4.790137E-02,6.836E-04
4.790157E-02,1.074E-03
4.790177E-02,1.660E-03
4.790197E-02,1.465E-03
4.790217E-02,1.660E-03
4.790237E-02,1.465E-03
4.790258E-02,1.660E-03
4.790278E-02,1.465E-03
4.790298E-02,2.246E-03
4.790318E-02,1.465E-03
4.790338E-02,1.465E-03
4.790358E-02,2.051E-03
4.790379E-02,1.660E-03
4.790399E-02,1.465E-03
4.790419E-02,1.465E-03
4.790439E-02,8.789E-04
4.790459E-02,1.270E-03
4.790479E-02,1.074E-03
4.790500E-02,1.270E-03
4.790520E-02,1.270E-03
4.790540E-02,1.270E-03
4.790560E-02,2.441E-03
4.790580E-02,1.660E-03
4.790600E-02,1.855E-03
4.790620E-02,2.441E-03
4.790641E-02,1.465E-03
4.790661E-02,2.246E-03
4.790681E-02,1.465E-03
4.790701E-02,1.074E-03
4.790721E-02,1.074E-03
4.790741E-02,1.465E-03
4.790762E-02,2.051E-03
4.790782E-02,2.246E-03
4.790802E-02,1.855E-03
4.790822E-02,2.637E-03
4.790842E-02,2.246E-03
4.790862E-02,2.832E-03
4.790883E-02,1.855E-03
4.790903E-02,1.855E-03
4.790923E-02,1.465E-03
4.790943E-02,2.246E-03
4.790963E-02,1.660E-03
4.790983E-02,1.465E-03
4.791004E-02,2.441E-03
4.791024E-02,2.051E-03
4.791044E-02,1.855E-03
4.791064E-02,1.465E-03
4.791084E-02,1.660E-03
4.791104E-02,2.246E-03
4.791124E-02,1.660E-03
4.791145E-02,2.051E-03
4.791165E-02,1.660E-03
4.791185E-02,2.441E-03
4.791205E-02,2.441E-03
4.791225E-02,1.660E-03
4.791245E-02,2.051E-03
4.791266E-02,2.246E-03
4.791286E-02,2.051E-03
4.791306E-02,1.270E-03
4.791326E-02,2.246E-03
4.791346E-02,2.246E-03
4.791366E-02,2.246E-03
4.791387E-02,2.246E-03
4.791407E-02,1.270E-03
4.791427E-02,2.441E-03
4.791447E-02,2.051E-03
4.791467E-02,1.465E-03
4.791487E-02,1.465E-03
4.791508E-02,1.660E-03
4.791528E-02,1.465E-03
4.791548E-02,1.855E-03
4.791568E-02,1.465E-03
4.791588E-02,2.246E-03
4.791608E-02,1.855E-03
4.791628E-02,2.832E-03
4.791649E-02,1.465E-03
4.791669E-02,1.465E-03
4.791689E-02,9.766E-05
4.791709E-02,2.051E-03
4.791729E-02,8.789E-04
4.791749E-02,8.789E-04
4.791770E-02,-9.766E-05
4.791790E-02,6.836E-04
4.791810E-02,9.766E-05
4.791830E-02,9.766E-05
4.791850E-02,2.930E-04
4.791870E-02,2.637E-03
4.791891E-02,1.270E-03
4.791911E-02,2.051E-03
4.791931E-02,1.855E-03
4.791951E-02,1.660E-03
4.791971E-02,2.832E-03
4.791991E-02,1.660E-03
4.792012E-02,2.246E-03
4.792032E-02,2.441E-03
4.792052E-02,1.855E-03
4.792072E-02,2.246E-03
4.792092E-02,2.832E-03
4.792112E-02,2.832E-03
4.792132E-02,2.441E-03
4.792153E-02,2.637E-03
4.792173E-02,2.441E-03
4.792193E-02,2.441E-03
4.792213E-02,1.465E-03
4.792233E-02,2.246E-03
4.792253E-02,2.832E-03
4.792274E-02,2.246E-03
4.792294E-02,2.637E-03
4.792314E-02,3.027E-03
4.792334E-02,2.441E-03
4.792354E-02,3.223E-03
4.792374E-02,2.051E-03
4.792395E-02,2.637E-03
4.792415E-02,1.270E-03
4.792435E-02,2.832E-03
4.792455E-02,1.465E-03
4.792475E-02,2.832E-03
4.792495E-02,3.223E-03
4.792516E-02,3.027E-03
4.792536E-02,2.832E-03
4.792556E-02,1.855E-03
4.792576E-02,3.027E-03
4.792596E-02,3.418E-03
4.792616E-02,1.465E-03
4.792636E-02,2.832E-03
4.792657E-02,2.441E-03
4.792677E-02,2.246E-03
4.792697E-02,1.660E-03
4.792717E-02,2.246E-03
4.792737E-02,2.051E-03
4.792757E-02,2.441E-03
4.792778E-02,2.246E-03
4.792798E-02,2.441E-03
4.792818E-02,2.441E-03
4.792838E-02,3.613E-03
4.792858E-02,2.637E-03
4.792878E-02,2.441E-03
4.792899E-02,1.855E-03
4.792919E-02,2.441E-03
4.792939E-02,1.465E-03
4.792959E-02,2.246E-03
4.792979E-02,2.441E-03
4.792999E-02,2.441E-03
4.793020E-02,2.637E-03
4.793040E-02,2.637E-03
